Gene	ZT2-Rep1	ZT6-Rep1	ZT10-Rep1	ZT14-Rep1	ZT18-Rep1	ZT22-Rep1	ZT2-Rep2	ZT6-Rep2	ZT10-Rep2	ZT14-Rep2	ZT18-Rep2	ZT22-Rep2	ZT2-Rep3	ZT6-Rep3	ZT10-Rep3	ZT14-Rep3	ZT18-Rep3	ZT22-Rep3
AT5G15690	0	0	0	0	0	0	0	0.243742	0	0	0	0	0	0	0	0	0	0
AT1G62830	6.65112	4.83308	5.8816	6.20005	5.92744	5.80429	5.18283	5.19744	6.15116	5.09375	5.7333	6.5969	4.71862	4.18088	5.63735	5.55043	6.09719	6.55302
AT3G21070	15.9044	21.7906	24.8073	22.426	22.2812	23.1391	17.6825	19.1843	21.7781	23.519	23.8104	20.5774	19.7544	21.6276	25.1665	22.1961	22.1721	21.5035
AT2G42530	2.4175	52.1222	908.451	421.048	13.1314	3.79153	5.51189	61.3388	830.752	287.257	18.5735	1.33383	5.76856	57.5157	1182.13	302.025	32.5615	1.71597
AT1G20980	17.7256	20.8367	23.5273	17.6466	25.2735	21.9507	17.9494	21.6147	24.6055	23.2459	24.3194	24.0203	19.4868	20.1987	23.7625	17.19	22.5297	23.4911
AT4G10000	9.88944	14.9768	21.2204	16.9999	13.6827	9.78517	11.3774	18.0041	18.9125	19.9185	12.2924	10.8554	9.29753	18.8649	19.56	16.7998	13.1191	9.49293
AT2G45080	2.03687	3.53867	2.22444	3.9326	3.59089	2.11085	0.694355	3.19734	2.17831	2.4335	2.19495	2.71999	1.99468	1.47473	3.79489	2.78579	2.01942	1.09663
AT4G15236	0.510039	0.397473	0.482948	0.221028	0.450324	0.430868	0.397274	0.307146	0.370798	0.331103	0.365478	0.336486	0.44347	0.397942	0.555896	0.30447	0.20183	0.388279
AT5G17050	49.7866	16.713	14.743	25.2362	19.3177	24.1984	36.8009	13.9524	12.5393	33.095	16.5256	20.744	37.2129	14.6444	13.9952	26.7672	20.5811	24.0454
AT4G15230	1.28534	1.96208	4.04923	3.95876	3.89038	1.83144	2.03276	2.13906	3.32585	3.79992	3.76294	2.17827	1.67633	2.16177	3.13432	3.68141	2.79229	2.02626
AT4G15233	0.571196	0.834568	1.23739	0.884699	2.45479	2.02076	0.704421	0.700583	1.50045	1.09208	2.35149	1.11927	0.819018	0.810474	0.96118	1.03422	1.89345	1.40362
AT4G19560	0.773975	1.0131	1.17066	0.955622	0.739112	0.747022	1.36019	1.13456	0.943762	0.83763	1.05904	1.33607	1.45148	1.04205	0.754122	1.45463	0.933461	1.28768
AT4G01580	8.63084	11.9601	11.4488	19.2937	21.1656	17.9151	9.38945	13.071	14.0058	11.9681	17.8863	18.6035	8.4663	9.51753	12.6924	14.3053	25.1382	19.5845
AT2G04920	0	0	0.119062	0	0	0	0	0	0	0	0.112762	0	0	0	0	0	0.118529	0
AT5G09650	191.881	183.778	179.204	262.742	254.366	220.364	222.954	171.534	175.32	275.296	259.475	224.855	220.278	173.65	185.279	272.476	260.971	208.308
AT2G04925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515978
AT5G43680	6.97121	8.90549	11.4417	12.0568	14.6679	12.8599	6.61871	7.43438	9.11412	10.7169	15.2594	14.2209	7.63388	9.45078	13.2397	13.8888	14.5907	15.0897
AT5G41270	7.28387	3.69951	5.96678	6.73138	12.9773	12.7464	7.14915	4.35353	5.72856	8.13481	14.158	13.3247	5.63973	5.99197	6.90561	6.57431	11.8415	13.9184
AT5G53550	14.3896	17.3208	14.4982	19.4566	32.141	28.8518	12.2736	17.3761	12.9294	16.8677	34.2899	31.9578	16.7063	18.9695	16.883	16.7105	32.1902	30.2728
AT2G01340	6.68294	5.67404	4.35298	6.44165	7.42337	8.17026	6.69663	4.52288	5.11216	4.14256	8.87851	6.6431	6.97429	5.81034	5.34027	5.90179	7.50688	6.81177
AT1G61566	0	0	0.289016	0	0	0	0	0	0	0	0	0	0.365549	0.304244	0.218036	0	0.29469	0
AT1G61563	0	0	0.317468	0	0	0	0	0	0	0	0	0	0	0	0	0.394725	0	0
AT1G61560	5.68673	8.36111	11.3849	9.61516	12.7138	9.42285	4.21402	10.347	9.3494	8.17821	10.7167	11.1878	7.25832	8.98933	12.5539	8.43226	8.18879	10.1706
AT3G16760	19.1948	15.8326	16.7801	16.2836	23.7994	19.1136	14.8767	17.0914	18.2643	21.2754	23.2182	19.9897	16.2124	16.9704	20.3419	17.0449	23.1214	19.8406
AT3G63070	15.2158	12.9155	13.512	12.8341	13.1504	12.9618	14.4544	11.9852	12.0014	14.8847	13.1972	14.4075	14.682	13.8303	13.2349	11.7493	12.5857	14.0003
AT3G11230	6.39131	12.6472	22.9359	29.1571	32.4352	33.2661	7.88544	12.4638	22.376	27.4564	34.0574	26.5445	9.96147	16.4274	26.5452	33.328	31.3688	28.3948
AT5G09380	4.89321	3.55058	5.67148	7.45408	9.44729	9.6162	7.43155	5.18768	5.40835	9.08039	9.34155	8.92228	4.85733	5.1393	5.65228	9.53286	9.91534	10.1051
AT3G22670	2.56596	1.43342	1.70086	1.96606	1.95755	1.87046	1.83406	1.51397	2.36789	2.4728	1.5951	2.29629	1.58125	1.63003	2.43043	1.86358	2.46411	2.87296
AT4G19690	75.2638	100.709	80.1164	87.0842	113.867	169.139	40.316	80.3155	85.7038	139.411	97.0658	136.215	52.8772	83.1939	117.56	153.93	86.8067	97.6095
AT5G18400	17.2519	19.0238	25.486	28.8246	36.4083	32.0867	26.2159	20.8725	21.8939	32.0314	34.3981	29.2182	26.7319	21.0265	26.1758	30.4083	35.8494	29.5223
AT5G18403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67920	5.58764	4.03651	4.66251	5.70943	2.8068	4.38368	9.06708	3.74666	2.41941	3.43994	2.69581	4.75332	7.82589	5.54157	5.17536	5.44685	5.74912	4.35108
AT5G18404	13.2962	0	1.31775	5.92517	8.09507	7.88842	9.93992	4.92233	1.57164	6.57467	2.56687	7.28051	11.291	1.38449	4.93065	4.88008	2.59156	4.68497
AT5G18407	2.72021	2.98368	0	1.24699	0	0	3.00468	0	1.33057	4.33767	1.06839	1.20193	4.11016	2.26355	0	0	1.12402	0.990712
AT3G26700	7.58824	6.35823	7.91034	9.45978	10.7118	11.1731	6.63095	6.63529	6.49738	8.80726	12.0099	12.0237	7.66994	8.10637	6.18663	8.10921	11.4528	9.98365
AT1G18150	16.9794	36.2027	41.9568	23.98	21.1155	15.6884	22.2213	37.3116	37.0865	29.134	18.9798	16.6467	22.1775	36.6608	44.5097	26.0153	18.543	14.4985
AT4G00180	29.7026	32.2365	36.2204	56.5408	54.1297	56.3861	35.5676	31.5966	35.0404	45.7499	60.6498	51.9531	31.1557	31.1829	34.2711	50.4594	58.8212	57.4398
AT1G47530	87.2987	57.2408	49.1838	72.1304	77.2263	108.176	92.6164	52.5691	49.109	69.1706	81.5029	100.844	84.0716	54.2074	47.6469	68.4061	80.8969	105.818
AT4G16980	1069.88	754.029	481.4	768.204	587.796	973.009	851.636	765.663	537.925	689.085	655.565	1002.45	819.986	735.448	536.074	844.831	686.873	959.438
AT2G23470	4.90513	2.8084	3.43266	4.49394	3.5023	5.88069	6.3433	2.98021	3.88456	4.73046	3.46967	5.91181	5.17305	2.28345	3.83868	5.12117	4.99023	5.41802
AT3G07522	0	0	11.5717	0	11.4865	0	7.77312	0	0	0	0	0	0	0	8.73525	0	0	0
AT4G16765	6.15225	10.8952	12.0256	19.7231	12.6453	15.3123	8.01847	12.7628	9.17293	12.3932	12.3039	13.8561	13.3299	12.3619	12.2984	15.6152	11.1014	13.8258
AT4G16760	50.147	41.5233	38.6389	42.7941	55.5577	49.2703	56.6074	41.2176	39.148	42.0531	47.7967	52.3549	61.2875	40.9676	37.8835	39.9963	50.6697	50.4686
AT2G27505	0.155046	0.113435	0	0	0	0	0	0	0	0	0.115705	0	0	0.129752	0	0	0	0
AT5G49680	0.835267	1.4276	1.46435	0.88807	1.20171	0.992046	0.980984	1.19653	1.18783	1.08889	1.11538	1.37554	1.37602	1.18072	1.53661	1.13826	1.14816	1.16587
AT2G27500	19.3916	15.9976	21.9211	21.8176	51.1436	50.5518	14.4431	18.2609	20.8317	17.3867	47.9812	50.1735	14.6096	16.9028	22.453	19.4893	45.9954	49.2638
AT2G18070	0	0	0	0	0	0	0	0	0	0	0	0.308141	0	0	0	0	0	0
AT1G26110	97.5932	92.418	106.12	105.381	101.798	97.6451	95.7017	94.5829	100.346	106.254	97.2686	104.78	100.459	89.186	105.605	106.553	104.132	104.233
AT1G66030	0	0.353056	0.755564	0	0.387107	0.320352	0.511985	0.701925	0	0	0	0	0.926714	0.799778	0.56986	0.921325	0.373589	0.333427
AT1G22600	0.565763	0.228746	0.190848	0.207326	0.432429	0.218839	0.440287	0.296024	0.304042	0.253681	0.542539	0.134789	0.310697	0.466504	0.47256	0.0768667	0.248319	0.167294
AT5G47306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G47300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G40650	29.7517	24.6538	26.8453	28.1971	36.9818	26.6821	27.0779	26.9263	27.1545	26.6582	33.2231	29.1846	32.4501	26.1423	27.07	24.1129	29.7132	29.3205
AT3G51920	77.1963	70.1237	31.0004	33.9816	36.6925	80.4457	90.3137	75.0107	28.8345	29.9553	41.6153	79.7944	99.2655	82.1283	27.4428	27.97	38.3149	81.6206
AT2G01830	8.09572	10.2056	11.805	13.6164	12.5899	11.7776	7.73082	9.56456	10.0042	13.8135	13.7925	13.5172	9.23694	10.9642	12.1713	14.9	11.9071	12.9611
AT1G80780	117.087	83.5628	73.947	112.41	104.031	127.862	101.736	93.1399	75.8077	82.4461	115.434	122.543	101.214	87.6494	78.8106	109.709	111.394	131.368
AT1G32150	6.51181	8.96591	8.78466	11.701	12.0379	11.6827	9.30887	9.3615	8.44969	9.62846	10.5736	9.74844	10.456	9.95664	9.5728	10.6677	11.2208	11.0758
AT1G18485	6.00347	5.37568	8.07198	8.18631	7.23071	7.48092	4.56569	4.4737	6.97272	7.03813	6.93202	7.39718	4.71202	5.16074	7.74044	8.41709	5.77823	8.53113
AT4G18770	0.189352	0.0639335	4.85E-08	4.60E-07	0.0678386	2.04E-07	3.23E-07	0.0704029	1.52E-07	2.89E-08	6.45E-07	7.43E-07	1.52E-07	2.45E-07	5.39E-08	0.111635	1.02E-06	0.13818
AT1G18486	0	0	2.66E-08	0	0	6.41E-06	0	0	0	0	0	0	1.23E-07	0	0	0	0	0
AT1G13160	14.9376	9.45734	10.328	11.5686	13.8655	14.0159	13.7017	9.15233	10.3946	15.5686	12.1642	14.1111	12.5185	8.9576	11.027	11.4213	12.1907	12.6223
AT5G06170	0	0	0	0	0	0.0684446	0	0	0	0	0	0	0	0	0	0	0	0
AT1G67070	8.14768	2.13402	1.85286	1.71133	1.72279	1.122	7.24347	2.77397	2.30571	2.63594	1.9567	1.51303	7.87541	3.30426	1.66168	1.95077	1.36416	1.65639
AT3G46610	13.6702	9.46415	12.5714	13.0138	11.6343	13.2613	10.5503	9.7056	11.9435	14.4324	10.7673	15.2134	9.03129	8.7893	11.9744	12.8722	12.2258	12.997
AT3G46613	0.571707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470382	0
AT1G18840	12.0132	15.8421	15.5871	17.8316	15.0523	16.5688	12.9537	16.3068	14.803	18.0504	17.119	16.083	14.0715	15.9712	16.1512	18.3077	16.005	14.5457
AT3G46616	0	0	0	0	0	0	0	0	0	0	7.00722	0	0	0	0	0	0	6.5048
AT3G62840	104.625	100.983	124.113	164.247	147.936	153.428	136.159	116.788	120.247	139.593	156.555	152.262	121.262	99.1204	125.985	159.95	158.393	155.775
AT3G15440	0	0	0	0.419664	0	0	0	0	0.909535	0	0	0	0	0	1.13156	0	0.378575	0.337764
AT4G17490	2.47407	3.01451	4.70992	5.46322	13.7251	7.11435	1.69661	4.51191	6.2363	3.21948	12.7434	7.51127	3.07613	4.65421	5.81341	4.85542	14.8491	7.53277
AT5G01230	3.96289	6.74761	9.36073	10.4035	9.89956	10.4475	7.93622	8.11072	10.0517	13.5653	11.0205	10.765	7.48778	8.93978	9.58633	9.48731	12.5293	9.44785
AT1G27640	0.389268	0.566094	0.35951	0.439573	0.373177	0.30766	0.219337	0.291824	4.23E-116	0.971242	0.998859	9.43E-81	3.20E-75	3.42E-305	0.234705	4.17E-80	0.350948	0.571579
AT2G21830	10.6789	11.9284	10.5933	10.9597	5.49241	7.9741	11.2867	13.7933	9.97066	11.9434	7.68036	6.62105	10.9481	11.2121	11.3744	11.0991	6.5211	8.18279
AT1G51360	15.0169	14.3266	16.706	16.6141	23.6064	23.9643	13.9746	15.0692	16.2331	15.1989	21.6939	21.1624	16.4719	12.6138	19.8091	21.2977	23.6623	23.2715
AT1G50090	0	0	0	0	0	0	0	0.102044	0	0.323193	0.103471	0	0	0	0	0	0.107099	0.0960785
AT1G29730	0.639636	0.693129	0.658674	0.711994	0.763754	0.775139	0.647413	0.618078	0.759645	1.22263	0.807342	0.946078	0.744848	0.561988	0.8033	1.35942	0.618519	0.501988
AT1G53210	102.293	118.107	150.291	114.077	151.148	130.756	105.424	128.285	158.321	122.275	156.274	140.91	105.345	115.782	153.653	121.408	147.682	130.23
AT3G14990	222.931	153.611	277.143	226.898	417.072	470.687	221.806	167.35	284.025	288.539	360.91	425.028	294.749	189.167	275.852	241.466	365.076	479.855
AT4G17140	2.05055	5.21659	16.9187	8.43803	7.76822	6.96937	2.51035	5.60758	14.9463	10.686	8.46747	7.5945	2.66969	6.07797	15.9366	8.30551	6.98871	7.32723
AT2G11890	80.851	48.2082	55.9311	81.5278	71.2879	70.6726	73.0114	46.6634	55.3534	78.0147	68.234	75.7861	63.1748	44.0653	56.4385	75.0976	64.6776	71.5867
AT2G11891	0	0	6.0796	0	0	0	16.5627	0	0	0	5.56392	6.34471	0	0	4.61059	7.03393	5.98072	0
AT3G24093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G07140	15.3817	16.1138	16.372	17.4583	21.5984	23.3843	13.005	17.7232	19.3867	17.1246	21.1898	24.2278	13.1602	15.038	18.994	17.739	21.0107	24.762
AT4G21510	4.64605	4.7142	4.51472	3.49519	6.89207	7.2365	3.66483	5.61918	3.82216	3.51207	8.88082	6.34037	4.71146	5.76535	5.14077	4.69794	7.22327	9.47685
AT3G24090	3.96363	2.95511	3.09344	2.9964	2.60121	1.56432	3.36634	2.89877	2.94549	3.46993	2.75765	1.52347	2.26077	3.33447	3.35783	2.36804	2.02922	2.17987
AT5G43100	18.0282	21.9385	21.5159	20.2033	27.1695	28.7591	15.6516	19.7829	20.7369	19.5917	25.7338	30.5874	19.2475	19.8436	22.2115	21.0253	26.0712	29.995
AT4G12510	80.4176	67.3644	84.441	87.9775	107.495	67.5935	64.8622	80.8148	83.1633	77.3006	72.2784	85.1801	92.6986	88.3169	92.6248	84.3243	81.0194	77.502
AT2G03470	21.5398	18.2002	18.1413	17.1441	24.1831	22.9774	17.3837	18.7901	15.8811	19.64	21.3257	22.6727	19.352	18.9933	18.8989	18.9903	21.0644	22.8441
AT1G07910	3.99058	5.94968	6.94667	6.25627	6.31615	6.18724	4.81411	6.21981	6.58923	7.25419	6.40852	5.82091	4.71119	5.96357	7.48363	5.48318	5.82075	6.94905
AT4G27820	22.2335	25.3935	32.484	36.4595	12.4017	12.0137	27.1694	24.9768	30.1337	30.6745	15.1685	10.355	31.2326	23.1621	34.4682	34.6112	13.0761	9.69614
AT4G13640	11.1822	18.1072	25.2103	27.344	25.609	26.4495	13.6479	23.6911	22.8107	21.8614	28.2088	24.2195	11.9539	23.5054	25.956	24.4934	27.8542	25.6229
AT1G64520	62.2143	79.3608	80.6162	85.2542	93.0842	75.9272	73.7204	91.1063	80.3664	84.7608	86.5377	86.6985	74.3278	79.4174	75.1938	78.9251	89.7661	73.4484
AT1G20510	6.3274	11.3299	10.6874	9.98152	9.11003	4.3533	4.36207	10.3206	11.5816	11.8814	6.3573	4.5799	5.82783	12.1979	11.0719	8.66484	6.84332	5.17263
AT4G06536	8.28715	11.0132	4.15878	8.24477	4.29086	3.92008	9.87122	10.8844	4.72342	5.82469	4.82377	4.62915	8.88121	10.818	5.47097	8.62894	4.01602	7.82905
AT3G10670	59.4109	53.1088	53.7547	67.2773	68.4139	67.1018	58.3868	49.6554	55.3377	72.5423	66.1887	61.869	58.8922	51.5861	54.9062	65.3591	66.7428	64.0234
AT3G14310	28.8819	49.4021	111.284	108.158	159.147	96.4986	19.699	51.5419	106.014	116.277	153.62	105.532	27.6959	50.5311	111.083	118.867	155.505	96.647
AT1G16440	0.374479	0.549115	0.780902	0.46719	0.242814	0.310861	0.206173	0.726669	0.290678	0.419704	0.523917	0.456042	0.740839	0.440277	0.809182	0.519257	0.475628	0.478443
AT1G16445	7.36269	5.37009	4.0299	5.28667	9.24192	9.87953	8.66161	4.43817	4.70427	8.29168	8.15952	8.81558	8.52381	5.79455	7.04819	5.31993	7.77164	11.2165
AT4G02930	54.4452	41.9243	53.558	57.6965	64.1764	59.0151	67.5677	43.6444	52.4461	81.6748	60.6292	69.2036	67.9117	40.1569	56.1332	56.6623	60.1928	59.933
AT3G13320	14.722	19.1115	19.0619	19.3105	20.8847	18.3026	16.4416	17.7679	17.7849	18.1869	20.2124	20.2601	18.7959	19.1592	18.7567	17.4186	21.3873	20.6127
AT3G21910	0	0	0	0.167986	0	0	0	0	0	0	0	0.164296	0	0	0	0	0	0
AT3G53380	11.1126	10.005	11.4358	11.4747	10.3545	8.31422	9.52425	11.1401	10.4271	8.49735	9.17293	9.46182	7.61605	9.07858	10.011	9.20744	9.8163	9.11651
AT3G47250	60.2988	48.7536	46.5116	51.045	71.2949	93.4635	53.7167	52.9649	42.8822	52.0925	71.2193	86.8903	48.3538	49.6762	42.1948	55.6014	75.3682	97.078
AT2G23990	0	0	0.210974	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211563	0
AT4G37370	2.61695	2.03221	1.75179	2.5038	4.88701	6.92516	2.07689	2.28565	2.7362	2.73488	3.98588	3.2263	3.33339	2.63164	2.43864	2.97424	3.99454	6.07099
AT4G20830	28.4618	26.8962	33.839	23.1024	36.5427	25.8563	18.4449	31.5816	36.1888	32.1243	32.0105	35.6551	26.8719	29.8908	35.4867	25.4345	34.718	29.4691
AT5G62240	0.515668	0.317924	0.481954	0.532608	0.352416	0.176867	0.331927	0.387589	0.335289	0.344047	0.598099	0.223101	0.0858957	0.217782	0.155244	0.338985	0.276281	0.12279
AT4G38340	0.274671	0.439331	0.261258	0.409112	0.475081	0.538942	0.418363	0.645591	0.519676	0.601659	0.646218	0.383045	0.574294	0.276463	0.357616	0.452113	0.820705	0.461738
AT5G22190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G53650	31.2961	27.5034	19.294	22.7816	19.6538	16.3061	35.9103	24.2054	23.023	31.2642	15.6189	15.5972	28.5623	21.8948	25.726	26.9969	16.1081	14.9019
AT3G48425	4.23756	5.11454	6.93112	8.9886	6.74505	6.25813	6.8817	4.7091	4.32096	7.55235	7.08847	7.05705	5.74405	6.10473	6.40914	8.02205	6.93717	6.10623
AT1G07020	12.0175	13.525	17.2807	19.4591	25.5597	23.3831	13.8215	15.0861	20.9277	19.2399	26.255	19.6061	12.9401	17.5371	17.575	19.866	26.5346	18.6568
AT3G48420	90.6207	133.109	149.345	188.808	174.088	119.986	104.137	123.239	133.059	185.135	186.964	105.935	101.077	132.443	143.204	173.012	186.337	110.809
AT5G23820	180.043	220.621	221.521	351.226	339.395	243.551	211.319	230.543	238.612	386.065	325.128	262.372	205.96	209.724	242.354	373.983	352.817	248.657
AT3G61060	12.7581	27.4123	23.3139	10.1443	17.8668	20.6782	11.6088	29.8357	24.4203	9.42085	15.6642	22.9227	11.9803	32.0807	19.1354	9.92621	13.8442	24.2579
AT1G63380	2.67765	1.95979	2.2676	2.64481	2.34262	3.37084	2.40188	1.7053	2.46798	3.39335	3.37294	3.39429	3.07359	1.49139	2.54433	4.10583	4.02077	2.61629
AT5G37055	7.49707	7.53228	12.3843	16.0077	19.5359	24.2382	10.5449	8.34316	6.98736	8.7362	21.4222	24.8722	11.1412	14.3075	9.97573	9.48995	20.3003	20.7628
AT2G43340	59.1674	30.7001	24.2738	47.5831	35.7456	58.0681	52.4727	20.2812	23.3116	43.2755	37.197	54.4185	51.5623	33.013	29.4382	54.7605	33.3777	61.5758
AT3G52380	183.178	127.372	156.608	214.431	167.103	224.121	178.156	115.153	156.595	228.353	171.18	219.161	157.742	108.888	158.419	219.334	168.214	211.101
AT2G17770	1.19521	1.33796	0.897785	1.87855	0.943024	0.867137	1.69402	1.39356	0.763771	1.14561	0.925953	2.14957	2.14319	1.34808	1.70155	1.95118	1.33131	0.788249
AT3G19000	50.6652	25.5521	36.2385	41.4844	21.0761	35.6219	45.1787	26.1565	28.8215	43.0304	21.2411	31.9008	33.8238	26.9517	32.0973	44.7751	20.4937	35.127
AT5G22440	150.732	93.1973	112.734	167.914	153.3	153.742	167.792	98.4325	122.434	166.597	155.572	156.276	154.597	90.1647	123.179	159.131	156.797	146.249
AT4G26880	1.93441	0.279747	0	0	0	0	0.417612	1.41434	0.73281	0	0.293004	0.327997	0.742804	0.641516	0.458325	0	0.293803	0
AT2G24070	0.435642	0.969602	1.32916	0.877525	0.708033	1.20283	0.778967	0.801879	1.07871	1.25055	1.24412	0.902831	1.03968	0.39615	1.30992	1.12708	0.884539	1.19631
AT5G08240	13.4097	11.3735	12.071	14.8565	14.3443	13.7357	9.08512	14.2942	11.9375	12.8168	18.4345	15.9162	14.3748	13.9685	16.0401	13.7807	14.4971	16.5887
AT4G24030	7.79E-05	6.57E-05	7.28E-06	2.17E-05	2.88E-06	0.657563	3.73E-06	0.00135949	0.606087	3.32E-06	2.8548	0.858401	0.000293045	1.00931	4.08E-06	4.64792	4.79E-05	9.54E-05
AT1G21390	3.47752	6.35762	9.02094	9.46954	7.31138	5.69885	3.60824	7.24143	9.12004	8.26144	7.45634	7.16452	5.02496	8.20531	8.2894	8.68796	5.7813	6.7052
AT1G21395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G15130	20.6553	24.551	27.9459	17.8633	26.7289	26.6383	17.5371	24.7239	27.1634	21.3959	28.3568	25.1652	19.7213	25.8075	25.9933	20.9922	26.0227	28.491
AT1G19490	8.99099	2.85421	1.36146	1.18106	1.26188	2.77214	8.42871	2.38482	0.757313	1.64986	0.927184	2.08144	8.68752	2.79826	1.10772	1.1774	0.565102	2.07066
AT1G76405	22.269	18.2704	21.1945	28.8993	33.042	50.96	31.7511	17.9908	22.903	28.0461	40.8755	41.6123	25.0082	20.5233	21.1287	30.7922	34.181	47.0492
AT3G17150	0	0	0	0	0	0	0	0	0	0	0.203926	0	0	0	0	0	0	0
AT3G17152	0.252859	0	0	0	0	0	0	0.183149	0	0.19745	0	0	0.483777	0	0	0	0	0
AT1G04580	0.0901687	0.0215813	0.0472393	0.0501665	0	0.0396549	0.0482714	0.0219013	0	0.0234051	0.0666173	0.0509748	0.0292971	0.0247802	0.0177893	0.0278246	0	0.0207859
AT3G62060	3.91855	7.79375	8.82109	11.1458	13.0351	10.843	5.84995	7.97189	9.12537	11.4175	10.6061	13.3298	4.75997	6.4655	9.19445	9.43048	11.9379	10.8549
AT3G32150	0	0	0	0	0	0.139422	0	0	0	0	0	0	0	0	0	0	0	0
AT3G16200	11.5994	10.6719	15.1604	14.8767	13.1277	13.3895	10.0599	11.5614	12.2323	10.8877	14.1845	11.9286	8.96628	9.55146	13.6182	14.3911	13.3582	11.8305
AT3G48280	6.12653	5.48118	5.55315	7.69178	3.33273	2.81101	3.50994	4.80237	5.31997	6.2559	3.62282	3.28083	3.38296	5.00041	5.33149	6.67535	3.42466	2.65789
AT3G45673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G45670	0.119405	0	0	0	0.0965488	0	0	0.173813	0	0	0	0.103642	0	0	0	0	0	0
AT5G19410	1.77365	2.30126	3.39524	3.27931	4.45524	2.94168	1.45634	3.52212	2.75505	3.99052	6.22775	2.96495	2.27103	3.56135	3.94181	3.33154	3.89249	2.83666
AT1G43020	1.24775	1.86102	3.55407	1.74995	2.66856	1.55435	1.66089	1.96372	1.37909	1.67236	1.52637	1.65243	2.26971	1.89408	1.99906	1.75139	2.268	1.2204
AT3G52520	2.38998	2.13796	4.59323	8.77899	7.87432	6.25467	2.87747	3.00148	4.38209	5.08485	13.5313	7.07356	2.78839	2.4024	5.18551	6.92152	4.68379	8.46632
AT1G19720	40.9051	35.1362	30.4914	19.7704	22.3934	30.5644	34.0843	32.9659	27.6231	25.6757	23.3537	34.4317	33.7403	35.1671	28.8659	17.4238	20.4118	31.2794
AT3G52525	2.47714	2.97295	5.38768	6.81499	5.79955	7.89541	3.91883	3.89849	5.77956	5.69072	5.84576	8.22787	3.67657	4.64608	5.27138	6.18007	6.36943	7.63425
AT3G49770	0.178382	0.126706	0	0	0.144304	0.120206	0.0954437	0	0	0	0	0	0.172108	0	0	0.171209	0	0
AT1G68760	14.5995	16.3882	14.4262	26.3989	25.0249	22.6345	22.6726	17.323	17.3903	21.2575	27.7912	20.0249	21.7626	16.7941	18.5188	24.4067	18.1583	17.5805
AT2G48070	114.223	116.37	131.232	211.141	150.373	152.242	116.276	112.054	135.137	174.077	156.456	143.954	103.267	106.432	131.383	205.007	163.146	142.578
AT2G30920	7.19849	10.5783	9.2203	11.852	11.0325	8.72252	8.24341	10.1361	10.7826	10.3655	13.4442	11.1378	8.26375	8.2134	10.5279	11.0812	10.6044	8.73254
AT2G30925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G48075	1.7291	1.2016	2.10541	1.80654	0.73273	3.26879	1.50548	0.835784	1.4101	1.06835	1.77448	2.64773	0.91914	1.08472	1.73889	0.865543	2.52172	2.51161
AT1G05180	11.1728	15.0234	22.3588	19.7861	23.5975	24.6456	15.6549	16.6318	19.9276	21.3314	24.497	23.7594	17.8382	16.1775	21.9046	19.317	23.119	25.245
AT1G01400	0	0	0	0	0	0	0	0.095688	0	0	0.0993809	0	0	0	0	0	0	0
AT5G27670	124.768	90.0344	101.805	125.276	99.6338	99.5058	131.888	87.1505	105.552	130.26	121.416	99.7971	121.693	85.1242	103.859	125.014	109.699	93.9128
AT5G23310	48.7429	39.2075	55.8027	77.6763	42.035	57.996	55.0919	36.066	52.9885	73.2437	41.4752	59.5131	50.1981	30.0389	54.1892	67.0139	45.1982	55.8394
AT2G15730	4.45817	4.43193	4.20674	6.25094	4.6172	5.47914	4.14158	4.18851	3.13077	6.50623	5.81864	6.23543	3.7591	3.70339	3.4976	5.48855	5.67653	4.65266
AT3G49480	0.195166	0.143951	0.156328	0.35462	0.167307	0.269119	0.212468	0	0	0.315056	0.154223	0.357195	0.193076	0.162354	0	0.577261	0.471233	0.142597
AT1G56650	2.67909	2.81724	0.666204	2.55227	0.13559	0.112431	3.64538	1.99251	0.324388	2.39853	0	0.143401	2.66958	1.53713	0.805448	1.58683	0.263277	0.354378
AT1G61040	10.528	9.58368	10.5223	10.3679	13.3744	14.1028	8.82569	9.28016	9.57146	9.64101	13.7621	14.4508	9.88498	8.10774	10.0187	10.1107	13.7423	15.2594
AT1G03800	0.587351	0.72698	0.159913	0.524626	0.617657	0.831019	0.330152	0	0.194612	0.313395	1.20351	1.17478	1.17423	0.511344	0.119392	0.392565	0.949019	0.836293
AT1G05230	9.26514	8.35923	9.41421	13.4358	13.2208	11.6326	10.1226	8.48308	9.22609	11.9108	12.2976	12.1838	8.84042	8.50411	9.73868	14.2168	12.9339	11.0841
